OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,CreationDate,Creator,EditDate,Editor,Speed (km/h),Direction of travel (°),Compass reading (°),Position source type,Receiver Name,Horizontal Accuracy (m),Vertical Accuracy (m),Latitude,Longitude,Altitude,PDOP,HDOP,VDOP,Fix Type,Correction Age,x,y
37,Great Blue Heron,1,No,,,,,,,,,,,,,,,,,,,,,,dfd228dc-e42b-42cd-b20d-90132d42b38c,12/17/21 16:15,ccber_user,12/17/21 16:16,ccber_user,,,,,,,,,,,,,,,,-119.8468418,34.40903961
38,Snowy Egret,2,No,,,,,,,,,,,,,,,,,,,,,,2f28dd96-1c9e-4683-a8d7-b4e50cc01e7c,12/17/21 16:15,ccber_user,12/17/21 16:15,ccber_user,,,,,,,,,,,,,,,,-119.8466757,34.409001
39,Yellow-rumped Warbler,2,No,,,,,,,,,,,,,,,,,,,,,,b08325df-cec7-413c-8709-175bc704cdd5,12/17/21 16:15,ccber_user,12/17/21 16:15,ccber_user,,,,,,,,,,,,,,,,-119.8467927,34.40926352
40,Pied-billed Grebe,2,No,,,,,,,,,,,,,,,,,,,,,,91b1111e-2264-49c5-bce2-7596836bfbea,12/17/21 16:16,ccber_user,12/17/21 16:16,ccber_user,,,,,,,,,,,,,,,,-119.8468137,34.4087655
41,California Thrasher,1,No,,,,,,,,,,,,,,,,,,,,,,2713df90-a616-44e7-b27c-fa7f05cc95bc,12/17/21 16:19,ccber_user,12/17/21 16:19,ccber_user,,,,,,,,,,,,,,,,-119.8460814,34.40882148
42,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,fc6881bc-682d-479e-95e2-99ff73fdadb4,12/17/21 16:19,ccber_user,12/17/21 16:19,ccber_user,,,,,,,,,,,,,,,,-119.845805,34.40900872
43,Yellow-rumped Warbler,2,No,,,,,,,,,,,,,,,,,,,,,,4cdb3783-e15c-4b45-ac59-a7e4bbd35f85,12/17/21 16:19,ccber_user,12/17/21 16:19,ccber_user,,,,,,,,,,,,,,,,-119.8460273,34.40913033
44,California Towhee,1,No,,,,,,,,,,,,,,,,,,,,,,788d63c7-2426-4dff-a61c-171f0c21a64a,12/17/21 16:21,ccber_user,12/17/21 16:21,ccber_user,,,,,,,,,,,,,,,,-119.84566,34.40900486
45,California Scrub-Jay,1,No,,,,,,,,,,,,,,,,,,,,,,1d4b4951-c56b-4a59-8f75-975b5dc1c05f,12/17/21 16:21,ccber_user,12/17/21 16:21,ccber_user,,,,,,,,,,,,,,,,-119.8453254,34.40911682
46,Northern Mockingbird,1,No,,,,,,,,,,,,,,,,,,,,,,20865237-dfa5-4603-894b-3cf957168aea,12/17/21 16:22,ccber_user,12/17/21 16:22,ccber_user,,,,,,,,,,,,,,,,-119.8457629,34.40908207
47,Song Sparrow,2,No,,,,,,,,,,,,,,,,,,,,,,1a38273b-356d-46f3-8995-3e0cac86d7a0,12/17/21 16:22,ccber_user,12/17/21 16:22,ccber_user,,,,,,,,,,,,,,,,-119.8458752,34.40907049
48,White-crowned Sparrow,2,No,,,,,,,,,,,,,,,,,,,,,,aae1d1fc-b683-4fb3-b427-e250d0137cd7,12/17/21 16:23,ccber_user,12/17/21 16:23,ccber_user,,,,,,,,,,,,,,,,-119.8456717,34.40914964
