OBJECTID,Species,Count,Repeat Observation,Substrate,Sex,Breeding Activity,Observation Notes,Water Level,Observers,Starting Time,Ending Time,Starting Temp (F),Starting % Cloud Cover,Starting Cloud Height,Starting Wind Speed,Starting Wind Direction,Starting Rain,Ending Temp (F),Ending % Cloud Cover,Ending Cloud Height,Ending Wind Speed,Ending Wind Direction,Ending Rain,Weather Note,GlobalID,CreationDate,Creator,EditDate,Editor,Speed (km/h),Direction of travel (°),Compass reading (°),Position source type,Receiver Name,Horizontal Accuracy (m),Vertical Accuracy (m),Latitude,Longitude,Altitude,PDOP,HDOP,VDOP,Fix Type,Correction Age,x,y
34,Yellow-rumped Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,7ac8c6d4-e8e5-4198-a64e-bcf7f4289f3b,3/15/2022 3:15:50 PM,ccber_user,3/15/2022 3:15:50 PM,ccber_user,,,,,,,,,,,,,,,,-119.845932481629,34.4090288793469
35,Common Yellowthroat,2,No,,,,,,,,,,,,,,,,,,,,,,ca1676f9-09c5-4311-a736-90c85f92dd3e,3/15/2022 3:15:59 PM,ccber_user,3/15/2022 3:16:08 PM,ccber_user,,,,,,,,,,,,,,,,-119.845995356512,34.4090585216603
36,Northern Mockingbird,1,No,,,,,,,,,,,,,,,,,,,,,,4b462005-d3ad-4c61-b5e3-68a6dd31c62d,3/15/2022 3:16:29 PM,ccber_user,3/15/2022 3:16:29 PM,ccber_user,,,,,,,,,,,,,,,,-119.845406135348,34.4091237234477
37,Yellow-rumped Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,382f4df8-0d29-47f1-8f40-701501954a39,3/15/2022 3:17:11 PM,ccber_user,3/15/2022 3:17:11 PM,ccber_user,,,,,,,,,,,,,,,,-119.845886681923,34.4087939557111
38,American Crow,2,No,,,,,,,,,,,,,,,,,,,,,,cbabf74b-354e-4e84-8b30-6724041216c1,3/15/2022 3:18:32 PM,ccber_user,3/15/2022 3:18:32 PM,ccber_user,,,,,,,,,,,,,,,,-119.845594760896,34.4091755974305
39,Yellow-rumped Warbler,1,No,,,,,,,,,,,,,,,,,,,,,,4e7418b0-abdd-42bd-9767-3c405093d741,3/15/2022 3:19:02 PM,ccber_user,3/15/2022 3:19:02 PM,ccber_user,,,,,,,,,,,,,,,,-119.84543757279,34.4090310923672
40,House Finch,1,No,,,,,,,,,,,,,,,,,,,,,,40be4f51-22e9-4f07-8e63-37f0a0c5998e,3/15/2022 3:19:51 PM,ccber_user,3/15/2022 3:19:51 PM,ccber_user,,,,,,,,,,,,,,,,-119.845567815031,34.4090718501739
41,Anna's Hummingbird,1,No,,,,,,,,,,,,,,,,,,,,,,ce8f28a1-15bd-4554-9be3-ce1352c20e0b,3/15/2022 3:20:01 PM,ccber_user,3/15/2022 3:20:01 PM,ccber_user,,,,,,,,,,,,,,,,-119.845635181491,34.4090903762409
42,Ruddy Duck,18,No,,,,,,,,,,,,,,,,,,,,,,5620c31d-b8ea-4366-8a3e-acd035bfcece,3/15/2022 3:21:58 PM,ccber_user,3/15/2022 3:21:58 PM,ccber_user,,,,,,,,,,,,,,,,-119.845796860276,34.4085457020792
43,Greater/Lesser Scaup,1,No,,,,,,,,,,,,,,,,,,,,,,0e44b90a-7fd3-49e5-88c1-a722e12912b1,3/15/2022 3:22:10 PM,ccber_user,3/15/2022 3:22:10 PM,ccber_user,,,,,,,,,,,,,,,,-119.845760931258,34.4085271758916
44,Eared Grebe,1,No,,,,,,,,,,,,,,,,,,,,,,25cbb10f-08a9-44bc-ba74-ba24dcacc039,3/15/2022 3:22:18 PM,ccber_user,3/15/2022 3:22:18 PM,ccber_user,,,,,,,,,,,,,,,,-119.845612725405,34.4083585849493
45,Pied-billed Grebe,1,No,,,,,,,,,,,,,,,,,,,,,,b0ad8f50-2f4f-46ee-ba38-37f0002166c0,3/15/2022 3:22:29 PM,ccber_user,3/15/2022 3:22:29 PM,ccber_user,,,,,,,,,,,,,,,,-119.845612725405,34.4085142074836
46,Song Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,81ec4191-c4a6-435b-8dd1-df0523ebb520,3/15/2022 3:22:54 PM,ccber_user,3/15/2022 3:22:54 PM,ccber_user,,,,,,,,,,,,,,,,-119.84546901113,34.4087587555367
47,House Finch,4,No,,,,,,,,,,,,,,,,,,,,,,36df0b59-7d2c-409b-adfa-0d87e909966e,3/15/2022 3:24:16 PM,ccber_user,3/15/2022 3:24:16 PM,ccber_user,,,,,,,,,,,,,,,,-119.844681826429,34.4087550498642
48,White-crowned Sparrow,1,No,,,,,,,,,,,,,,,,,,,,,,3a105148-6fc1-442e-b854-01ab9b638bcd,3/15/2022 3:24:59 PM,ccber_user,3/15/2022 3:24:59 PM,ccber_user,,,,,,,,,,,,,,,,-119.844722246126,34.4087142919032
